text_id,turn_id,speaker,dialogue_text,unit_type,extraction_confidence,source
VOF,VOF_T00577,Unknown,"Whatever comes of it in the future, you have done enough.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00578,She,"Enough and more than enough, I have every sympathy with you, madam, and should strongly urge you to have some confidence in the common sense of our jurisdiction and to take the police voluntarily into your complete confidence. It may be that I am myself at fault for not following up the hint which you conveyed to me through my friend, Dr. Watson; but, at that time I had every reason to believe that you were directly concerned in the crime. Now I am assured that this is not so. At the same time, there is much that is unexplained, and I should strongly recommend that you ask Mr. Douglas to tell us his own story.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00579,Unknown,"It’s best this way, Jack,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00580,Unknown,I am sure that it is best.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00581,She,"Indeed, yes, Mr. Douglas, I am sure that you will find it best.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00582,he,"I’ve heard of you, You are the historian of this bunch. Well, Dr. Watson, you’ve never had such a story as that pass through your hands before, and I’ll lay my last dollar on that. Tell it your own way; but there are the facts, and you can’t miss the public so long as you have those. I’ve been cooped up two days, and I’ve spent the daylight hours—as much daylight as I could get in that rat trap—in putting the thing into words. You’re welcome to them—you and your public. There’s the story of the Valley of Fear.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00583,She,"That’s the past, Mr. Douglas, What we desire now is to hear your story of the present.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00584,Douglas,"You’ll have it, sir, May I smoke as I talk? Well, thank you, Mr. Holmes. You’re a smoker yourself, if I remember right, and you’ll guess what it is to be sitting for two days with tobacco in your pocket and afraid that the smell will give you away.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00585,Unknown,"I’ve heard of you, Mr. Holmes. I never guessed that I should meet you. But before you are through with that,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00586,Unknown,you will say I’ve brought you something fresh.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00587,Unknown,"Well, this fairly beats me!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00588,Unknown,"If you are Mr. John Douglas of Birlstone Manor, then whose death have we been investigating for these two days, and where in the world have you sprung from now? You seemed to me to come out of the floor like a jack-in-a-box.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00589,Holmes,"Ah, Mr. Mac, you would not read that excellent local compilation which described the concealment of King Charles. People did not hide in those days without excellent hiding places, and the hiding place that has once been used may be again. I had persuaded myself that we should find Mr. Douglas under this roof.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00590,the inspector,"And how long have you been playing this trick upon us, Mr. Holmes? How long have you allowed us to waste ourselves upon a search that you knew to be an absurd one?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00591,Unknown,"Not one instant, my dear Mr. Mac. Only last night did I form my views of the case. As they could not be put to the proof until this evening, I invited you and your colleague to take a holiday for the day. Pray what more could I do? When I found the suit of clothes in the moat, it at once became apparent to me that the body we had found could not have been the body of Mr. John Douglas at all, but must be that of the bicyclist from Tunbridge Wells. No other conclusion was possible. Therefore I had to determine where Mr. John Douglas himself could be, and the balance of probability was that with the connivance of his wife and his friend he was concealed in a house which had such conveniences for a fugitive, and awaiting quieter times when he could make his final escape.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00592,Douglas approvingly,"Well, you figured it out about right, I thought I’d dodge your British law; for I was not sure how I stood under it, and also I saw my chance to throw these hounds once for all off my track. Mind you, from first to last I have done nothing to be ashamed of, and nothing that I would not do again; but you’ll judge that for yourselves when I tell you my story. Never mind warning me, Inspector: I’m ready to stand pat upon the truth. “I’m not going to begin at the beginning. That’s all there,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,Unknown,"and a mighty queer yarn you’ll find it. It all comes down to this: That there are some men that have good cause to hate me and would give their last dollar to know that they had got me. So long as I am alive and they are alive, there is no safety in this world for me. They hunted me from Chicago to California, then they chased me out of America; but when I married and settled down in this quiet spot I thought my last years were going to be peaceable. “I never explained to my wife how things were. Why should I pull her into it? She would never have a quiet moment again; but would always be imagining trouble. I fancy she knew something, for I may have dropped a word here or a word there; but until yesterday, after you gentlemen had seen her, she never knew the rights of the matter. She told you all she knew, and so did Barker here; for on the night when this thing happened there was mighty little time for explanations. She knows everything now, and I would have been a wiser man if I had told her sooner. But it was a hard question, dear,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,Unknown,"and I acted for the best. “Well, gentlemen, the day before these happenings I was over in Tunbridge Wells, and I got a glimpse of a man in the street. It was only a glimpse; but I have a quick eye for these things, and I never doubted who it was. It was the worst enemy I had among them all—one who has been after me like a hungry wolf after a caribou all these years. I knew there was trouble coming, and I came home and made ready for it. I guessed I’d fight through it all right on my own, my luck was a proverb in the States about ’76. I never doubted that it would be with me still. “I was on my guard all that next day, and never went out into the park. It’s as well, or he’d have had the drop on me with that buckshot gun of his before ever I could draw on him. After the bridge was up—my mind was always more restful when that bridge was up in the evenings—I put the thing clear out of my head. I never dreamed of his getting into the house and waiting for me. But when I made my round in my dressing gown, as was my habit, I had no sooner entered the study than I scented danger. I guess when a man has had dangers in his life—and I’ve had more than most in my time—there is a kind of sixth sense that waves the red flag. I saw the signal clear enough, and yet I couldn’t tell you why. Next instant I spotted a boot under the window curtain, and then I saw why plain enough. “I’d just the one candle that was in my hand; but there was a good light from the hall lamp through the open door. I put down the candle and jumped for a hammer that I’d left on the mantel. At the same moment he sprang at me. I saw the glint of a knife, and I lashed at him with the hammer. I got him somewhere; for the knife tinkled down on the floor. He dodged round the table as quick as an eel, and a moment later he’d got his gun from under his coat. I heard him cock it; but I had got hold of it before he could fire. I had it by the barrel, and we wrestled for it all ends up for a minute or more. It was death to the man that lost his grip. “He never lost his grip; but he got it butt downward for a moment too long. Maybe it was I that pulled the trigger. Maybe we just jolted it off between us. Anyhow, he got both barrels in the face, and there I was, staring down at all that was left of Ted Baldwin. I’d recognized him in the township, and again when he sprang for me; but his own mother wouldn’t recognize him as I saw him then. I’m used to rough work; but I fairly turned sick at the sight of him. “I was hanging on the side of the table when Barker came hurrying down. I heard my wife coming, and I ran to the door and stopped her. It was no sight for a woman. I promised I’d come to her soon. I said a word or two to Barker—he took it all in at a glance—and we waited for the rest to come along. But there was no sign of them. Then we understood that they could hear nothing, and that all that had happened was known only to ourselves. “It was at that instant that the idea came to me. I was fairly dazzled by the brilliance of it. The man’s sleeve had slipped up and there was the branded mark of the lodge upon his forearm. See here!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,Unknown,"It was the sight of that which started me on it. I seemed to see it all clear at a glance. There were his height and hair and figure, about the same as my own. No one could swear to his face, poor devil! I brought down this suit of clothes, and in a quarter of an hour Barker and I had put my dressing gown on him and he lay as you found him. We tied all his things into a bundle, and I weighted them with the only weight I could find and put them through the window. The card he had meant to lay upon my body was lying beside his own. “My rings were put on his finger; but when it came to the wedding ring,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,Unknown,"you can see for yourselves that I had struck the limit. I have not moved it since the day I was married, and it would have taken a file to get it off. I don’t know, anyhow, that I should have cared to part with it; but if I had wanted to I couldn’t. So we just had to leave that detail to take care of itself. On the other hand, I brought a bit of plaster down and put it where I am wearing one myself at this instant. You slipped up there, Mr. Holmes, clever as you are; for if you had chanced to take off that plaster you would have found no cut underneath it. “Well, that was the situation. If I could lie low for a while and then get away where I could be joined by my ‘widow’ we should have a chance at last of living in peace for the rest of our lives. These devils would give me no rest so long as I was above ground; but if they saw in the papers that Baldwin had got his man, there would be an end of all my troubles. I hadn’t much time to make it all clear to Barker and to my wife; but they understood enough to be able to help me. I knew all about this hiding place, so did Ames; but it never entered his head to connect it with the matter. I retired into it, and it was up to Barker to do the rest. “I guess you can fill in for yourselves what he did. He opened the window and made the mark on the sill to give an idea of how the murderer escaped. It was a tall order, that; but as the bridge was up there was no other way. Then, when everything was fixed, he rang the bell for all he was worth. What happened afterward you know. And so, gentlemen, you can do what you please; but I’ve told you the truth and the whole truth, so help me God! What I ask you now is how do I stand by the English law?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00597,Unknown,"The English law is in the main a just law. You will get no worse than your deserts from that, Mr. Douglas. But I would ask you how did this man know that you lived here, or how to get into your house, or where to hide to get you?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00598,Unknown,I know nothing of this.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00599,he,"The story is not over yet, I fear, You may find worse dangers than the English law, or even than your enemies from America. I see trouble before you, Mr. Douglas. You’ll take my advice and still be on your guard.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00600,he,"Hullo, mate! You seem heeled and ready.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00601,he,"Yes, we need them sometimes in the place I come from.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00602,Unknown,And where may that be?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00603,Unknown,I’m last from Chicago.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00604,Unknown,A stranger in these parts?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00605,Unknown,Yes.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00606,the workman,"You may find you need it here, Ah! is that so?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00607,Unknown,Have you heard nothing of doings hereabouts?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00608,Unknown,Nothing out of the way.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00609,Unknown,"Why, I thought the country was full of it. You’ll hear quick enough. What made you come here?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00610,Unknown,I heard there was always work for a willing man.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00611,Unknown,Are you a member of the union?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00612,Unknown,Sure.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00613,Unknown,"Then you’ll get your job, I guess. Have you any friends?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00614,Unknown,Not yet; but I have the means of making them.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00615,Unknown,"How’s that, then?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00616,Unknown,"I am one of the Eminent Order of Freemen. There’s no town without a lodge, and where there is a lodge I’ll find my friends.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00617,Unknown,"Put it there,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00618,the workman,"I see you speak the truth, But it’s well to make certain.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00619,the workman,"Dark nights are unpleasant, Yes, for strangers to travel,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00620,Unknown,"That’s good enough. I’m Brother Scanlan, Lodge 341, Vermissa Valley. Glad to see you in these parts.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00621,Unknown,"Thank you. I’m Brother John McMurdo, Lodge 29, Chicago. Bodymaster J.H. Scott. But I am in luck to meet a brother so early.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00622,Unknown,"Well, there are plenty of us about. You won’t find the order more flourishing anywhere in the States than right here in Vermissa Valley. But we could do with some lads like you. I can’t understand a spry man of the union finding no work to do in Chicago.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00623,McMurdo,"I found plenty of work to do, Then why did you leave?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00624,Unknown,"I guess those chaps would be glad to know,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00625,Unknown,In trouble?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00626,Unknown,Deep.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00627,Unknown,A penitentiary job?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00628,Unknown,And the rest.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00629,Unknown,Not a killing!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00630,McMurdo with the air,"It’s early days to talk of such things, I’ve my own good reasons for leaving Chicago, and let that be enough for you. Who are you that you should take it on yourself to ask such things?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00631,Unknown,"All right, mate, no offense meant. The boys will think none the worse of you, whatever you may have done. Where are you bound for now?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00632,Unknown,Vermissa.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00633,Unknown,That’s the third halt down the line. Where are you staying?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00634,Unknown,"Here is the address—Jacob Shafter, Sheridan Street. It’s a boarding house that was recommended by a man I knew in Chicago.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00635,Unknown,"Well, I don’t know it; but Vermissa is out of my beat. I live at Hobson’s Patch, and that’s here where we are drawing up. But, say, there’s one bit of advice I’ll give you before we part: If you’re in trouble in Vermissa, go straight to the Union House and see Boss McGinty. He is the Bodymaster of Vermissa Lodge, and nothing can happen in these parts unless Black Jack McGinty wants it. So long, mate! Maybe we’ll meet in lodge one of these evenings. But mind my words: If you are in trouble, go to Boss McGinty.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00636,a voice. McMurdo turned,"I guess hell must look something like that, For that matter,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00637,Unknown,"I allow that hell must _be_ something like that. If there are worse devils down yonder than some we could name, it’s more than I’d expect. I guess you are new to this part, young man?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00638,Unknown,"Well, what if I am?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00639,Unknown,"Just this, mister, that I should advise you to be careful in choosing your friends. I don’t think I’d begin with Mike Scanlan or his gang if I were you.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00640,Unknown,What the hell is it to you who are my friends?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00641,Unknown,"Did I ask you for your advice, or did you think me such a sucker that I couldn’t move without it? You speak when you are spoken to, and by the Lord you’d have to wait a long time if it was me!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00642,one,"No offense, stranger, It was a warning for your own good, seeing that you are, by your own showing, new to the place.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00643,McMurdo in cold fury,"I’m new to the place; but I’m not new to you and your kind! I guess you’re the same in all places, shoving your advice in when nobody asks for it.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00644,one of the patrolmen,"Maybe we’ll see more of you before very long, You’re a real hand-picked one, if I am a judge.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00645,the other,"I was thinking the same, I guess we may meet again.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00646,McMurdo,"I’m not afraid of you, and don’t you think it! My name’s Jack McMurdo—see? If you want me, you’ll find me at Jacob Shafter’s on Sheridan Street, Vermissa; so I’m not hiding from you, am I? Day or night I dare to look the like of you in the face—don’t make any mistake about that!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00647,Unknown,"By Gar, mate! you know how to speak to the cops,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00648,Unknown,It was grand to hear you. Let me carry your grip and show you the road. I’m passing Shafter’s on the way to my own shack.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00649,Unknown,Good-nights,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00650,the guide,"That’s the Union House, Jack McGinty is the boss there.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00651,Unknown,What sort of a man is he?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00652,Unknown,What! have you never heard of the boss?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00653,Unknown,How could I have heard of him when you know that I am a stranger in these parts?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00654,Unknown,"Well, I thought his name was known clear across the country. It’s been in the papers often enough.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00655,Unknown,What for?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00656,Unknown,"Well,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00657,Unknown,over the affairs.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00658,Unknown,What affairs?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00659,Unknown,"Good Lord, mister! you are queer, if I must say it without offense. There’s only one set of affairs that you’ll hear of in these parts, and that’s the affairs of the Scowrers.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00660,Unknown,"Why, I seem to have read of the Scowrers in Chicago. A gang of murderers, are they not?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00661,the miner,"Hush, on your life! Man, you won’t live long in these parts if you speak in the open street like that. Many a man has had the life beaten out of him for less.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00662,Unknown,"Well, I know nothing about them. It’s only what I have read.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00663,Unknown,And I’m not saying that you have not read the truth.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00664,Unknown,"If killing is murder, then God knows there is murder and to spare. But don’t you dare to breathe the name of Jack McGinty in connection with it, stranger; for every whisper goes back to him, and he is not one that is likely to let it pass. Now, that’s the house you’re after, that one standing back from the street. You’ll find old Jacob Shafter that runs it as honest a man as lives in this township.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00665,McMurdo,"I thank you, I thought it was father,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00666,Unknown,Did you come to see him? He is down town. I expect him back every minute.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00667,Unknown,"No, miss,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00668,Unknown,I’m in no hurry to see him. But your house was recommended to me for board. I thought it might suit me—and now I know it will.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00669,she,"You are quick to make up your mind, Anyone but a blind man could do as much,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00670,Unknown,"Come right in, sir,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00671,Unknown,"I’m Miss Ettie Shafter, Mr. Shafter’s daughter. My mother’s dead, and I run the house. You can sit down by the stove in the front room until father comes along—Ah, here he is! So you can fix things with him right away.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00672,Unknown,Someone else?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00673,Unknown,"Well, the worse luck for someone else! Let him look out for himself! Am I to lose my life’s chance and all my heart’s desire for someone else? You can keep on saying no, Ettie: the day will come when you will say yes, and I’m young enough to wait.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00674,he,"Say, McMurdo, I remembered your address, so I made bold to call. I’m surprised that you’ve not reported to the Bodymaster. Why haven’t you seen Boss McGinty yet?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00675,Unknown,"Well, I had to find a job. I have been busy.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00676,Unknown,"You must find time for him if you have none for anything else. Good Lord, man! you’re a fool not to have been down to the Union House and registered your name the first morning after you came here! If you run against him—well, you mustn’t, that’s all!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00677,Unknown,"I’ve been a member of the lodge for over two years, Scanlan, but I never heard that duties were so pressing as all that.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00678,Unknown,Maybe not in Chicago.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00679,Unknown,"Well, it’s the same society here.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00680,Unknown,Is it?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00681,Unknown,Isn’t it?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00682,Unknown,You’ll tell me that in a month’s time. I hear you had a talk with the patrolmen after I left the train.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00683,Unknown,How did you know that?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00684,Unknown,"Oh, it got about—things do get about for good and for bad in this district.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00685,Unknown,"Well, yes. I told the hounds what I thought of them.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00686,Unknown,"By the Lord, you’ll be a man after McGinty’s heart!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00687,Unknown,"What, does he hate the police too?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00688,he,"You go and see him, my lad, It’s not the police but you that he’ll hate if you don’t! Now, take a friend’s advice and go at once!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00689,he,"It seems to me, mister, that you are gettin’ set on my Ettie. Ain’t that so, or am I wrong?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00690,Unknown,"Yes, that is so,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00691,Unknown,"Vell, I vant to tell you right now that it ain’t no manner of use. There’s someone slipped in afore you.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00692,Unknown,She told me so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00693,Unknown,"Vell, you can lay that she told you truth. But did she tell you who it vas?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00694,Unknown,"No, I asked her; but she wouldn’t tell.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00695,Unknown,"I dare say not, the leetle baggage! Perhaps she did not vish to frighten you avay.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00696,Unknown,Frighten!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00697,Unknown,"Ah, yes, my friend! You need not be ashamed to be frightened of him. It is Teddy Baldwin.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00698,Unknown,And who the devil is he?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00699,Unknown,He is a boss of Scowrers.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00700,Unknown,"Scowrers! I’ve heard of them before. It’s Scowrers here and Scowrers there, and always in a whisper! What are you all afraid of? Who are the Scowrers?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00701,he,"The Scowrers, are the Eminent Order of Freemen!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00702,Unknown,"Why, I am a member of that order myself.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00703,Unknown,You! I vould never have had you in my house if I had known it—not if you vere to pay me a hundred dollar a veek.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00704,Unknown,What’s wrong with the order? It’s for charity and good fellowship. The rules say so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00705,Unknown,Maybe in some places. Not here!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00706,Unknown,What is it here?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00707,Unknown,"It’s a murder society, that’s vat it is.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00708,Unknown,How can you prove that?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00709,Unknown,"Prove it! Are there not fifty murders to prove it? Vat about Milman and Van Shorst, and the Nicholson family, and old Mr. Hyam, and little Billy James, and the others? Prove it! Is there a man or a voman in this valley vat does not know it?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00710,McMurdo earnestly,"See here! I want you to take back what you’ve said, or else make it good. One or the other you must do before I quit this room. Put yourself in my place. Here am I, a stranger in the town. I belong to a society that I know only as an innocent one. You’ll find it through the length and breadth of the States, but always as an innocent one. Now, when I am counting upon joining it here, you tell me that it is the same as a murder society called the Scowrers. I guess you owe me either an apology or else an explanation, Mr. Shafter.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00711,Unknown,"I can but tell you vat the whole vorld knows, mister. The bosses of the one are the bosses of the other. If you offend the one, it is the other vat vill strike you. We have proved it too often.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
