text_id,turn_id,speaker,dialogue_text,unit_type,extraction_confidence,source
VOF,VOF_T00597,Unknown,"The English law is in the main a just law. You will get no worse than your deserts from that, Mr. Douglas. But I would ask you how did this man know that you lived here, or how to get into your house, or where to hide to get you?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00598,Unknown,I know nothing of this.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00602,Unknown,And where may that be?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00603,Unknown,I’m last from Chicago.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00604,Unknown,A stranger in these parts?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00605,Unknown,Yes.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00607,Unknown,Have you heard nothing of doings hereabouts?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00608,Unknown,Nothing out of the way.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00609,Unknown,"Why, I thought the country was full of it. You’ll hear quick enough. What made you come here?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00610,Unknown,I heard there was always work for a willing man.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00611,Unknown,Are you a member of the union?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00612,Unknown,Sure.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00613,Unknown,"Then you’ll get your job, I guess. Have you any friends?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00614,Unknown,Not yet; but I have the means of making them.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00615,Unknown,"How’s that, then?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00616,Unknown,"I am one of the Eminent Order of Freemen. There’s no town without a lodge, and where there is a lodge I’ll find my friends.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00617,Unknown,"Put it there,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00620,Unknown,"That’s good enough. I’m Brother Scanlan, Lodge 341, Vermissa Valley. Glad to see you in these parts.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00621,Unknown,"Thank you. I’m Brother John McMurdo, Lodge 29, Chicago. Bodymaster J.H. Scott. But I am in luck to meet a brother so early.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00622,Unknown,"Well, there are plenty of us about. You won’t find the order more flourishing anywhere in the States than right here in Vermissa Valley. But we could do with some lads like you. I can’t understand a spry man of the union finding no work to do in Chicago.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00624,Unknown,"I guess those chaps would be glad to know,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00625,Unknown,In trouble?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00626,Unknown,Deep.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00627,Unknown,A penitentiary job?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00628,Unknown,And the rest.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00629,Unknown,Not a killing!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00631,Unknown,"All right, mate, no offense meant. The boys will think none the worse of you, whatever you may have done. Where are you bound for now?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00632,Unknown,Vermissa.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00633,Unknown,That’s the third halt down the line. Where are you staying?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00634,Unknown,"Here is the address—Jacob Shafter, Sheridan Street. It’s a boarding house that was recommended by a man I knew in Chicago.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00635,Unknown,"Well, I don’t know it; but Vermissa is out of my beat. I live at Hobson’s Patch, and that’s here where we are drawing up. But, say, there’s one bit of advice I’ll give you before we part: If you’re in trouble in Vermissa, go straight to the Union House and see Boss McGinty. He is the Bodymaster of Vermissa Lodge, and nothing can happen in these parts unless Black Jack McGinty wants it. So long, mate! Maybe we’ll meet in lodge one of these evenings. But mind my words: If you are in trouble, go to Boss McGinty.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00636,Unknown,"I guess hell must look something like that, For that matter,",speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00637,Unknown,"I allow that hell must _be_ something like that. If there are worse devils down yonder than some we could name, it’s more than I’d expect. I guess you are new to this part, young man?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00638,Unknown,"Well, what if I am?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00639,Unknown,"Just this, mister, that I should advise you to be careful in choosing your friends. I don’t think I’d begin with Mike Scanlan or his gang if I were you.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00640,Unknown,What the hell is it to you who are my friends?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00641,Unknown,"Did I ask you for your advice, or did you think me such a sucker that I couldn’t move without it? You speak when you are spoken to, and by the Lord you’d have to wait a long time if it was me!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00647,Unknown,"By Gar, mate! you know how to speak to the cops,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00648,Unknown,It was grand to hear you. Let me carry your grip and show you the road. I’m passing Shafter’s on the way to my own shack.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00649,Unknown,Good-nights,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00651,Unknown,What sort of a man is he?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00652,Unknown,What! have you never heard of the boss?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00653,Unknown,How could I have heard of him when you know that I am a stranger in these parts?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00654,Unknown,"Well, I thought his name was known clear across the country. It’s been in the papers often enough.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00655,Unknown,What for?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00656,Unknown,"Well,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00657,Unknown,over the affairs.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00658,Unknown,What affairs?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00659,Unknown,"Good Lord, mister! you are queer, if I must say it without offense. There’s only one set of affairs that you’ll hear of in these parts, and that’s the affairs of the Scowrers.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00660,Unknown,"Why, I seem to have read of the Scowrers in Chicago. A gang of murderers, are they not?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00662,Unknown,"Well, I know nothing about them. It’s only what I have read.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00663,Unknown,And I’m not saying that you have not read the truth.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00664,Unknown,"If killing is murder, then God knows there is murder and to spare. But don’t you dare to breathe the name of Jack McGinty in connection with it, stranger; for every whisper goes back to him, and he is not one that is likely to let it pass. Now, that’s the house you’re after, that one standing back from the street. You’ll find old Jacob Shafter that runs it as honest a man as lives in this township.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00666,Unknown,Did you come to see him? He is down town. I expect him back every minute.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00667,Unknown,"No, miss,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00668,Unknown,I’m in no hurry to see him. But your house was recommended to me for board. I thought it might suit me—and now I know it will.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00670,Unknown,"Come right in, sir,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00671,Unknown,"I’m Miss Ettie Shafter, Mr. Shafter’s daughter. My mother’s dead, and I run the house. You can sit down by the stove in the front room until father comes along—Ah, here he is! So you can fix things with him right away.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00672,Unknown,Someone else?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00673,Unknown,"Well, the worse luck for someone else! Let him look out for himself! Am I to lose my life’s chance and all my heart’s desire for someone else? You can keep on saying no, Ettie: the day will come when you will say yes, and I’m young enough to wait.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00675,Unknown,"Well, I had to find a job. I have been busy.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00676,Unknown,"You must find time for him if you have none for anything else. Good Lord, man! you’re a fool not to have been down to the Union House and registered your name the first morning after you came here! If you run against him—well, you mustn’t, that’s all!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00677,Unknown,"I’ve been a member of the lodge for over two years, Scanlan, but I never heard that duties were so pressing as all that.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00678,Unknown,Maybe not in Chicago.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00679,Unknown,"Well, it’s the same society here.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00680,Unknown,Is it?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00681,Unknown,Isn’t it?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00682,Unknown,You’ll tell me that in a month’s time. I hear you had a talk with the patrolmen after I left the train.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00683,Unknown,How did you know that?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00684,Unknown,"Oh, it got about—things do get about for good and for bad in this district.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00685,Unknown,"Well, yes. I told the hounds what I thought of them.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00686,Unknown,"By the Lord, you’ll be a man after McGinty’s heart!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00687,Unknown,"What, does he hate the police too?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00690,Unknown,"Yes, that is so,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00691,Unknown,"Vell, I vant to tell you right now that it ain’t no manner of use. There’s someone slipped in afore you.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00692,Unknown,She told me so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00693,Unknown,"Vell, you can lay that she told you truth. But did she tell you who it vas?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00694,Unknown,"No, I asked her; but she wouldn’t tell.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00695,Unknown,"I dare say not, the leetle baggage! Perhaps she did not vish to frighten you avay.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00696,Unknown,Frighten!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00697,Unknown,"Ah, yes, my friend! You need not be ashamed to be frightened of him. It is Teddy Baldwin.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00698,Unknown,And who the devil is he?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00699,Unknown,He is a boss of Scowrers.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00700,Unknown,"Scowrers! I’ve heard of them before. It’s Scowrers here and Scowrers there, and always in a whisper! What are you all afraid of? Who are the Scowrers?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00702,Unknown,"Why, I am a member of that order myself.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00703,Unknown,You! I vould never have had you in my house if I had known it—not if you vere to pay me a hundred dollar a veek.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00704,Unknown,What’s wrong with the order? It’s for charity and good fellowship. The rules say so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00705,Unknown,Maybe in some places. Not here!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00706,Unknown,What is it here?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00707,Unknown,"It’s a murder society, that’s vat it is.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00708,Unknown,How can you prove that?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00709,Unknown,"Prove it! Are there not fifty murders to prove it? Vat about Milman and Van Shorst, and the Nicholson family, and old Mr. Hyam, and little Billy James, and the others? Prove it! Is there a man or a voman in this valley vat does not know it?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00711,Unknown,"I can but tell you vat the whole vorld knows, mister. The bosses of the one are the bosses of the other. If you offend the one, it is the other vat vill strike you. We have proved it too often.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00713,Unknown,"Sure, your father is after giving me notice,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00714,Unknown,"It’s little I would care if it was just my room, but indeed, Ettie, though it’s only a week that I’ve known you, you are the very breath of life to me, and I can’t live without you!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00716,Unknown,"Suppose I had been first, Ettie, would I have had a chance?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00717,Unknown,I wish to heaven that you had been first!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00718,Unknown,"For God’s sake, Ettie, let it stand at that!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00719,Unknown,"Will you ruin your life and my own for the sake of this promise? Follow your heart, acushla! ’Tis a safer guide than any promise before you knew what it was that you were saying.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00720,Unknown,"Say that you will be mine, and we will face it out together!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00721,Unknown,Not here?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00722,Unknown,"Yes, here.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00723,Unknown,"No, no, Jack!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00724,Unknown,It could not be here. Could you take me away?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00725,Unknown,"No, here,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00726,Unknown,"I’ll hold you against the world, Ettie, right here where we are!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00727,Unknown,Why should we not leave together?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00728,Unknown,"No, Ettie, I can’t leave here.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00729,Unknown,But why?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00730,Unknown,"I’d never hold my head up again if I felt that I had been driven out. Besides, what is there to be afraid of? Are we not free folks in a free country? If you love me, and I you, who will dare to come between?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00731,Unknown,"You don’t know, Jack. You’ve been here too short a time. You don’t know this Baldwin. You don’t know McGinty and his Scowrers.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00733,Unknown,"Because no witness dares to appear against them. He would not live a month if he did. Also because they have always their own men to swear that the accused one was far from the scene of the crime. But surely, Jack, you must have read all this. I had understood that every paper in the United States was writing about it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00734,Unknown,"Well, I have read something, it is true; but I had thought it was a story. Maybe these men have some reason in what they do. Maybe they are wronged and have no other way to help themselves.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00735,Unknown,"Oh, Jack, don’t let me hear you speak so! That is how he speaks—the other one!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00736,Unknown,"Baldwin—he speaks like that, does he?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00737,Unknown,"And that is why I loathe him so. Oh, Jack, now I can tell you the truth. I loathe him with all my heart; but I fear him also. I fear him for myself; but above all I fear him for father. I know that some great sorrow would come upon us if I dared to say what I really felt. That is why I have put him off with half-promises. It was in real truth our only hope. But if you would fly with me, Jack, we could take father with us and live forever far from the power of these wicked men.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00738,Unknown,"No harm shall come to you, Ettie—nor to your father either. As to wicked men, I expect you may find that I am as bad as the worst of them before we’re through.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00739,Unknown,"No, no, Jack! I would trust you anywhere.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00740,Unknown,"Good Lord! how little you know of me! Your innocent soul, my darling, could not even guess what is passing in mine. But, hullo, who’s the visitor?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00742,Unknown,Who is this?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00743,Unknown,"It’s a friend of mine, Mr. Baldwin, a new boarder here. Mr. McMurdo, may I introduce you to Mr. Baldwin?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00745,Unknown,"Didn’t you? Well, you can understand it now. You can take it from me that this young lady is mine, and you’ll find it a very fine evening for a walk.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00746,Unknown,"Thank you, I am in no humour for a walk.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00747,Unknown,Aren’t you?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00748,Unknown,"Maybe you are in a humour for a fight, Mr. Boarder!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00752,Unknown,"Oh, Ted, be reasonable—be kind! For my sake, Ted, if ever you loved me, be big-hearted and forgiving!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00756,Unknown,D’you know what that means?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00757,Unknown,I neither know nor care!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00758,Unknown,"Well, you will know, I’ll promise you that. You won’t be much older, either. Perhaps Miss Ettie can tell you something about it. As to you, Ettie, you’ll come back to me on your knees—d’ye hear, girl?—on your knees—and then I’ll tell you what your punishment may be. You’ve sowed—and by the Lord, I’ll see that you reap!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00759,Unknown,"Oh, Jack, how brave you were! But it is no use, you must fly! To-night—Jack—to-night! It’s your only hope. He will have your life. I read it in his horrible eyes. What chance have you against a dozen of them, with Boss McGinty and all the power of the lodge behind them?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00760,Unknown,"There, acushla, there! Don’t be disturbed or fear for me. I’m a Freeman myself. I’m after telling your father about it. Maybe I am no better than the others; so don’t make a saint of me. Perhaps you hate me too, now that I’ve told you as much?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00761,Unknown,"Hate you, Jack? While life lasts I could never do that! I’ve heard that there is no harm in being a Freeman anywhere but here; so why should I think the worse of you for that? But if you are a Freeman, Jack, why should you not go down and make a friend of Boss McGinty? Oh, hurry, Jack, hurry! Get your word in first, or the hounds will be on your trail.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00763,Unknown,"Well, young man, I can’t call your face to mind.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00764,Unknown,"I’m new here, Mr. McGinty.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00765,Unknown,You are not so new that you can’t give a gentleman his proper title.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00766,Unknown,"He’s Councillor McGinty, young man, I’m sorry, Councillor. I’m strange to the ways of the place. But I was advised to see you.",speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00767,Unknown,"Well, you see me. This is all there is. What d’you think of me?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00769,Unknown,So you are good enough to pass my appearance?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00771,Unknown,I was.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00772,Unknown,And who told you?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00773,Unknown,"Brother Scanlan of Lodge 341, Vermissa. I drink your health Councillor, and to our better acquaintance.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00775,Unknown,McMurdo.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00776,Unknown,"A bit closer, Mr. McMurdo; for we don’t take folk on trust in these parts, nor believe all we’re told neither. Come in here for a moment, behind the bar.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00778,Unknown,"This is a strange welcome,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00779,Unknown,for the Bodymaster of a lodge of Freemen to give to a stranger brother.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00781,Unknown,"Lodge 29, Chicago.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00782,Unknown,When?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00783,Unknown,"June 24, 1872.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00784,Unknown,What Bodymaster?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00785,Unknown,James H. Scott.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00786,Unknown,Who is your district ruler?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00787,Unknown,Bartholomew Wilson.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00788,Unknown,Hum! You seem glib enough in your tests. What are you doing here?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00789,Unknown,"Working, the same as you—but a poorer job.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00790,Unknown,You have your back answer quick enough.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00791,Unknown,"Yes, I was always quick of speech.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00792,Unknown,Are you quick of action?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00793,Unknown,I have had that name among those that knew me best.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00794,Unknown,"Well, we may try you sooner than you think. Have you heard anything of the lodge in these parts?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00795,Unknown,I’ve heard that it takes a man to be a brother.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00796,Unknown,"True for you, Mr. McMurdo. Why did you leave Chicago?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00797,Unknown,I’m damned if I tell you that!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00798,Unknown,Why won’t you tell me?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00799,Unknown,Because no brother may tell another a lie.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00800,Unknown,Then the truth is too bad to tell?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00801,Unknown,You can put it that way if you like.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00802,Unknown,"See here, mister, you can’t expect me, as Bodymaster, to pass into the lodge a man for whose past he can’t answer.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00805,Unknown,Your work?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00806,Unknown,Why did you shoot him?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00807,Unknown,"I was helping Uncle Sam to make dollars. Maybe mine were not as good gold as his, but they looked as well and were cheaper to make. This man Pinto helped me to shove the queer—",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00808,Unknown,To do what?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00809,Unknown,"Well, it means to pass the dollars out into circulation. Then he said he would split. Maybe he did split. I didn’t wait to see. I just killed him and lighted out for the coal country.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00810,Unknown,Why the coal country?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00811,Unknown,’Cause I’d read in the papers that they weren’t too particular in those parts.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00812,Unknown,"You were first a coiner and then a murderer, and you came to these parts because you thought you’d be welcome.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00813,Unknown,"That’s about the size of it,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
