text_id,turn_id,sentence_id,speaker,previous_text,current_text,next_text,unit_type,extraction_confidence,source
VOF,VOF_T00591,VOF_T00591_S03,Unknown,Only last night did I form my views of the case.,"As they could not be put to the proof until this evening, I invited you and your colleague to take a holiday for the day.",Pray what more could I do?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00591,VOF_T00591_S04,Unknown,"As they could not be put to the proof until this evening, I invited you and your colleague to take a holiday for the day.",Pray what more could I do?,"When I found the suit of clothes in the moat, it at once became apparent to me that the body we had found could not have been the body of mr. John Douglas at all, but must be that of the bicyclist from Tunbridge Wells.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00591,VOF_T00591_S05,Unknown,Pray what more could I do?,"When I found the suit of clothes in the moat, it at once became apparent to me that the body we had found could not have been the body of mr. John Douglas at all, but must be that of the bicyclist from Tunbridge Wells.",No other conclusion was possible.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00591,VOF_T00591_S06,Unknown,"When I found the suit of clothes in the moat, it at once became apparent to me that the body we had found could not have been the body of mr. John Douglas at all, but must be that of the bicyclist from Tunbridge Wells.",No other conclusion was possible.,"Therefore I had to determine where mr. John Douglas himself could be, and the balance of probability was that with the connivance of his wife and his friend he was concealed in a house which had such conveniences for a fugitive, and awaiting quieter times when he could make his final escape.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00591,VOF_T00591_S07,Unknown,No other conclusion was possible.,"Therefore I had to determine where mr. John Douglas himself could be, and the balance of probability was that with the connivance of his wife and his friend he was concealed in a house which had such conveniences for a fugitive, and awaiting quieter times when he could make his final escape.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00592,VOF_T00592_S01,Douglas,,"Well, you figured it out about right, I thought I’d dodge your British law; for I was not sure how I stood under it, and also I saw my chance to throw these hounds once for all off my track.","Mind you, from first to last I have done nothing to be ashamed of, and nothing that I would not do again; but you’ll judge that for yourselves when I tell you my story.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00592,VOF_T00592_S02,Douglas,"Well, you figured it out about right, I thought I’d dodge your British law; for I was not sure how I stood under it, and also I saw my chance to throw these hounds once for all off my track.","Mind you, from first to last I have done nothing to be ashamed of, and nothing that I would not do again; but you’ll judge that for yourselves when I tell you my story.","Never mind warning me, Inspector: I’m ready to stand pat upon the truth.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00592,VOF_T00592_S03,Douglas,"Mind you, from first to last I have done nothing to be ashamed of, and nothing that I would not do again; but you’ll judge that for yourselves when I tell you my story.","Never mind warning me, Inspector: I’m ready to stand pat upon the truth.",“I’m not going to begin at the beginning.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00592,VOF_T00592_S04,Douglas,"Never mind warning me, Inspector: I’m ready to stand pat upon the truth.",“I’m not going to begin at the beginning.,"That’s all there,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00592,VOF_T00592_S05,Douglas,“I’m not going to begin at the beginning.,"That’s all there,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S01,Unknown,,and a mighty queer yarn you’ll find it.,It all comes down to this: That there are some men that have good cause to hate me and would give their last dollar to know that they had got me.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S02,Unknown,and a mighty queer yarn you’ll find it.,It all comes down to this: That there are some men that have good cause to hate me and would give their last dollar to know that they had got me.,"So long as I am alive and they are alive, there is no safety in this world for me.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S03,Unknown,It all comes down to this: That there are some men that have good cause to hate me and would give their last dollar to know that they had got me.,"So long as I am alive and they are alive, there is no safety in this world for me.","They hunted me from Chicago to California, then they chased me out of America; but when I married and settled down in this quiet spot I thought my last years were going to be peaceable.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S04,Unknown,"So long as I am alive and they are alive, there is no safety in this world for me.","They hunted me from Chicago to California, then they chased me out of America; but when I married and settled down in this quiet spot I thought my last years were going to be peaceable.",“I never explained to my wife how things were.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S05,Unknown,"They hunted me from Chicago to California, then they chased me out of America; but when I married and settled down in this quiet spot I thought my last years were going to be peaceable.",“I never explained to my wife how things were.,Why should I pull her into it?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S06,Unknown,“I never explained to my wife how things were.,Why should I pull her into it?,She would never have a quiet moment again; but would always be imagining trouble.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S07,Unknown,Why should I pull her into it?,She would never have a quiet moment again; but would always be imagining trouble.,"I fancy she knew something, for I may have dropped a word here or a word there; but until yesterday, after you gentlemen had seen her, she never knew the rights of the matter.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S08,Unknown,She would never have a quiet moment again; but would always be imagining trouble.,"I fancy she knew something, for I may have dropped a word here or a word there; but until yesterday, after you gentlemen had seen her, she never knew the rights of the matter.","She told you all she knew, and so did Barker here; for on the night when this thing happened there was mighty little time for explanations.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S09,Unknown,"I fancy she knew something, for I may have dropped a word here or a word there; but until yesterday, after you gentlemen had seen her, she never knew the rights of the matter.","She told you all she knew, and so did Barker here; for on the night when this thing happened there was mighty little time for explanations.","She knows everything now, and I would have been a wiser man if I had told her sooner.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S10,Unknown,"She told you all she knew, and so did Barker here; for on the night when this thing happened there was mighty little time for explanations.","She knows everything now, and I would have been a wiser man if I had told her sooner.","But it was a hard question, dear,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00593,VOF_T00593_S11,Unknown,"She knows everything now, and I would have been a wiser man if I had told her sooner.","But it was a hard question, dear,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S01,Unknown,,"and I acted for the best. “Well, gentlemen, the day before these happenings I was over in Tunbridge Wells, and I got a glimpse of a man in the street.","It was only a glimpse; but I have a quick eye for these things, and I never doubted who it was.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S02,Unknown,"and I acted for the best. “Well, gentlemen, the day before these happenings I was over in Tunbridge Wells, and I got a glimpse of a man in the street.","It was only a glimpse; but I have a quick eye for these things, and I never doubted who it was.",It was the worst enemy I had among them all—one who has been after me like a hungry wolf after a caribou all these years.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S03,Unknown,"It was only a glimpse; but I have a quick eye for these things, and I never doubted who it was.",It was the worst enemy I had among them all—one who has been after me like a hungry wolf after a caribou all these years.,"I knew there was trouble coming, and I came home and made ready for it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S04,Unknown,It was the worst enemy I had among them all—one who has been after me like a hungry wolf after a caribou all these years.,"I knew there was trouble coming, and I came home and made ready for it.","I guessed I’d fight through it all right on my own, my luck was a proverb in the States about ’76.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S05,Unknown,"I knew there was trouble coming, and I came home and made ready for it.","I guessed I’d fight through it all right on my own, my luck was a proverb in the States about ’76.",I never doubted that it would be with me still.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S06,Unknown,"I guessed I’d fight through it all right on my own, my luck was a proverb in the States about ’76.",I never doubted that it would be with me still.,"“I was on my guard all that next day, and never went out into the park.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S07,Unknown,I never doubted that it would be with me still.,"“I was on my guard all that next day, and never went out into the park.","It’s as well, or he’d have had the drop on me with that buckshot gun of his before ever I could draw on him.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S08,Unknown,"“I was on my guard all that next day, and never went out into the park.","It’s as well, or he’d have had the drop on me with that buckshot gun of his before ever I could draw on him.",After the bridge was up—my mind was always more restful when that bridge was up in the evenings—I put the thing clear out of my head.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S09,Unknown,"It’s as well, or he’d have had the drop on me with that buckshot gun of his before ever I could draw on him.",After the bridge was up—my mind was always more restful when that bridge was up in the evenings—I put the thing clear out of my head.,I never dreamed of his getting into the house and waiting for me.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S10,Unknown,After the bridge was up—my mind was always more restful when that bridge was up in the evenings—I put the thing clear out of my head.,I never dreamed of his getting into the house and waiting for me.,"But when I made my round in my dressing gown, as was my habit, I had no sooner entered the study than I scented danger.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S11,Unknown,I never dreamed of his getting into the house and waiting for me.,"But when I made my round in my dressing gown, as was my habit, I had no sooner entered the study than I scented danger.",I guess when a man has had dangers in his life—and I’ve had more than most in my time—there is a kind of sixth sense that waves the red flag.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S12,Unknown,"But when I made my round in my dressing gown, as was my habit, I had no sooner entered the study than I scented danger.",I guess when a man has had dangers in his life—and I’ve had more than most in my time—there is a kind of sixth sense that waves the red flag.,"I saw the signal clear enough, and yet I couldn’t tell you why.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S13,Unknown,I guess when a man has had dangers in his life—and I’ve had more than most in my time—there is a kind of sixth sense that waves the red flag.,"I saw the signal clear enough, and yet I couldn’t tell you why.","Next instant I spotted a boot under the window curtain, and then I saw why plain enough.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S14,Unknown,"I saw the signal clear enough, and yet I couldn’t tell you why.","Next instant I spotted a boot under the window curtain, and then I saw why plain enough.",“I’d just the one candle that was in my hand; but there was a good light from the hall lamp through the open door.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S15,Unknown,"Next instant I spotted a boot under the window curtain, and then I saw why plain enough.",“I’d just the one candle that was in my hand; but there was a good light from the hall lamp through the open door.,I put down the candle and jumped for a hammer that I’d left on the mantel.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S16,Unknown,“I’d just the one candle that was in my hand; but there was a good light from the hall lamp through the open door.,I put down the candle and jumped for a hammer that I’d left on the mantel.,At the same moment he sprang at me.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S17,Unknown,I put down the candle and jumped for a hammer that I’d left on the mantel.,At the same moment he sprang at me.,"I saw the glint of a knife, and I lashed at him with the hammer.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S18,Unknown,At the same moment he sprang at me.,"I saw the glint of a knife, and I lashed at him with the hammer.",I got him somewhere; for the knife tinkled down on the floor.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S19,Unknown,"I saw the glint of a knife, and I lashed at him with the hammer.",I got him somewhere; for the knife tinkled down on the floor.,"He dodged round the table as quick as an eel, and a moment later he’d got his gun from under his coat.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S20,Unknown,I got him somewhere; for the knife tinkled down on the floor.,"He dodged round the table as quick as an eel, and a moment later he’d got his gun from under his coat.",I heard him cock it; but I had got hold of it before he could fire.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S21,Unknown,"He dodged round the table as quick as an eel, and a moment later he’d got his gun from under his coat.",I heard him cock it; but I had got hold of it before he could fire.,"I had it by the barrel, and we wrestled for it all ends up for a minute or more.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S22,Unknown,I heard him cock it; but I had got hold of it before he could fire.,"I had it by the barrel, and we wrestled for it all ends up for a minute or more.",It was death to the man that lost his grip.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S23,Unknown,"I had it by the barrel, and we wrestled for it all ends up for a minute or more.",It was death to the man that lost his grip.,“He never lost his grip; but he got it butt downward for a moment too long.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S24,Unknown,It was death to the man that lost his grip.,“He never lost his grip; but he got it butt downward for a moment too long.,Maybe it was I that pulled the trigger.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S25,Unknown,“He never lost his grip; but he got it butt downward for a moment too long.,Maybe it was I that pulled the trigger.,Maybe we just jolted it off between us.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S26,Unknown,Maybe it was I that pulled the trigger.,Maybe we just jolted it off between us.,"Anyhow, he got both barrels in the face, and there I was, staring down at all that was left of Ted Baldwin.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S27,Unknown,Maybe we just jolted it off between us.,"Anyhow, he got both barrels in the face, and there I was, staring down at all that was left of Ted Baldwin.","I’d recognized him in the township, and again when he sprang for me; but his own mother wouldn’t recognize him as I saw him then.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S28,Unknown,"Anyhow, he got both barrels in the face, and there I was, staring down at all that was left of Ted Baldwin.","I’d recognized him in the township, and again when he sprang for me; but his own mother wouldn’t recognize him as I saw him then.",I’m used to rough work; but I fairly turned sick at the sight of him.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S29,Unknown,"I’d recognized him in the township, and again when he sprang for me; but his own mother wouldn’t recognize him as I saw him then.",I’m used to rough work; but I fairly turned sick at the sight of him.,“I was hanging on the side of the table when Barker came hurrying down.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S30,Unknown,I’m used to rough work; but I fairly turned sick at the sight of him.,“I was hanging on the side of the table when Barker came hurrying down.,"I heard my wife coming, and I ran to the door and stopped her.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S31,Unknown,“I was hanging on the side of the table when Barker came hurrying down.,"I heard my wife coming, and I ran to the door and stopped her.",It was no sight for a woman.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S32,Unknown,"I heard my wife coming, and I ran to the door and stopped her.",It was no sight for a woman.,I promised I’d come to her soon.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S33,Unknown,It was no sight for a woman.,I promised I’d come to her soon.,I said a word or two to Barker—he took it all in at a glance—and we waited for the rest to come along.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S34,Unknown,I promised I’d come to her soon.,I said a word or two to Barker—he took it all in at a glance—and we waited for the rest to come along.,But there was no sign of them.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S35,Unknown,I said a word or two to Barker—he took it all in at a glance—and we waited for the rest to come along.,But there was no sign of them.,"Then we understood that they could hear nothing, and that all that had happened was known only to ourselves.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S36,Unknown,But there was no sign of them.,"Then we understood that they could hear nothing, and that all that had happened was known only to ourselves.",“It was at that instant that the idea came to me.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S37,Unknown,"Then we understood that they could hear nothing, and that all that had happened was known only to ourselves.",“It was at that instant that the idea came to me.,I was fairly dazzled by the brilliance of it.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S38,Unknown,“It was at that instant that the idea came to me.,I was fairly dazzled by the brilliance of it.,The man’s sleeve had slipped up and there was the branded mark of the lodge upon his forearm.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S39,Unknown,I was fairly dazzled by the brilliance of it.,The man’s sleeve had slipped up and there was the branded mark of the lodge upon his forearm.,See here!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00594,VOF_T00594_S40,Unknown,The man’s sleeve had slipped up and there was the branded mark of the lodge upon his forearm.,See here!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,VOF_T00595_S01,Unknown,,It was the sight of that which started me on it.,I seemed to see it all clear at a glance.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,VOF_T00595_S02,Unknown,It was the sight of that which started me on it.,I seemed to see it all clear at a glance.,"There were his height and hair and figure, about the same as my own.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,VOF_T00595_S03,Unknown,I seemed to see it all clear at a glance.,"There were his height and hair and figure, about the same as my own.","No one could swear to his face, poor devil!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,VOF_T00595_S04,Unknown,"There were his height and hair and figure, about the same as my own.","No one could swear to his face, poor devil!","I brought down this suit of clothes, and in a quarter of an hour Barker and I had put my dressing gown on him and he lay as you found him.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,VOF_T00595_S05,Unknown,"No one could swear to his face, poor devil!","I brought down this suit of clothes, and in a quarter of an hour Barker and I had put my dressing gown on him and he lay as you found him.","We tied all his things into a bundle, and I weighted them with the only weight I could find and put them through the window.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,VOF_T00595_S06,Unknown,"I brought down this suit of clothes, and in a quarter of an hour Barker and I had put my dressing gown on him and he lay as you found him.","We tied all his things into a bundle, and I weighted them with the only weight I could find and put them through the window.",The card he had meant to lay upon my body was lying beside his own.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,VOF_T00595_S07,Unknown,"We tied all his things into a bundle, and I weighted them with the only weight I could find and put them through the window.",The card he had meant to lay upon my body was lying beside his own.,"“My rings were put on his finger; but when it came to the wedding ring,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00595,VOF_T00595_S08,Unknown,The card he had meant to lay upon my body was lying beside his own.,"“My rings were put on his finger; but when it came to the wedding ring,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S01,Unknown,,you can see for yourselves that I had struck the limit.,"I have not moved it since the day I was married, and it would have taken a file to get it off.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S02,Unknown,you can see for yourselves that I had struck the limit.,"I have not moved it since the day I was married, and it would have taken a file to get it off.","I don’t know, anyhow, that I should have cared to part with it; but if I had wanted to I couldn’t.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S03,Unknown,"I have not moved it since the day I was married, and it would have taken a file to get it off.","I don’t know, anyhow, that I should have cared to part with it; but if I had wanted to I couldn’t.",So we just had to leave that detail to take care of itself.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S04,Unknown,"I don’t know, anyhow, that I should have cared to part with it; but if I had wanted to I couldn’t.",So we just had to leave that detail to take care of itself.,"On the other hand, I brought a bit of plaster down and put it where I am wearing one myself at this instant.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S05,Unknown,So we just had to leave that detail to take care of itself.,"On the other hand, I brought a bit of plaster down and put it where I am wearing one myself at this instant.","You slipped up there, mr. Holmes, clever as you are; for if you had chanced to take off that plaster you would have found no cut underneath it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S06,Unknown,"On the other hand, I brought a bit of plaster down and put it where I am wearing one myself at this instant.","You slipped up there, mr. Holmes, clever as you are; for if you had chanced to take off that plaster you would have found no cut underneath it.","“Well, that was the situation.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S07,Unknown,"You slipped up there, mr. Holmes, clever as you are; for if you had chanced to take off that plaster you would have found no cut underneath it.","“Well, that was the situation.",If I could lie low for a while and then get away where I could be joined by my ‘widow’ we should have a chance at last of living in peace for the rest of our lives.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S08,Unknown,"“Well, that was the situation.",If I could lie low for a while and then get away where I could be joined by my ‘widow’ we should have a chance at last of living in peace for the rest of our lives.,"These devils would give me no rest so long as I was above ground; but if they saw in the papers that Baldwin had got his man, there would be an end of all my troubles.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S09,Unknown,If I could lie low for a while and then get away where I could be joined by my ‘widow’ we should have a chance at last of living in peace for the rest of our lives.,"These devils would give me no rest so long as I was above ground; but if they saw in the papers that Baldwin had got his man, there would be an end of all my troubles.",I hadn’t much time to make it all clear to Barker and to my wife; but they understood enough to be able to help me.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S10,Unknown,"These devils would give me no rest so long as I was above ground; but if they saw in the papers that Baldwin had got his man, there would be an end of all my troubles.",I hadn’t much time to make it all clear to Barker and to my wife; but they understood enough to be able to help me.,"I knew all about this hiding place, so did Ames; but it never entered his head to connect it with the matter.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S11,Unknown,I hadn’t much time to make it all clear to Barker and to my wife; but they understood enough to be able to help me.,"I knew all about this hiding place, so did Ames; but it never entered his head to connect it with the matter.","I retired into it, and it was up to Barker to do the rest. “I guess you can fill in for yourselves what he did.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S12,Unknown,"I knew all about this hiding place, so did Ames; but it never entered his head to connect it with the matter.","I retired into it, and it was up to Barker to do the rest. “I guess you can fill in for yourselves what he did.",He opened the window and made the mark on the sill to give an idea of how the murderer escaped.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S13,Unknown,"I retired into it, and it was up to Barker to do the rest. “I guess you can fill in for yourselves what he did.",He opened the window and made the mark on the sill to give an idea of how the murderer escaped.,"It was a tall order, that; but as the bridge was up there was no other way.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S14,Unknown,He opened the window and made the mark on the sill to give an idea of how the murderer escaped.,"It was a tall order, that; but as the bridge was up there was no other way.","Then, when everything was fixed, he rang the bell for all he was worth.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S15,Unknown,"It was a tall order, that; but as the bridge was up there was no other way.","Then, when everything was fixed, he rang the bell for all he was worth.",What happened afterward you know.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S16,Unknown,"Then, when everything was fixed, he rang the bell for all he was worth.",What happened afterward you know.,"And so, gentlemen, you can do what you please; but I’ve told you the truth and the whole truth, so help me God!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S17,Unknown,What happened afterward you know.,"And so, gentlemen, you can do what you please; but I’ve told you the truth and the whole truth, so help me God!",What I ask you now is how do I stand by the English law?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00596,VOF_T00596_S18,Unknown,"And so, gentlemen, you can do what you please; but I’ve told you the truth and the whole truth, so help me God!",What I ask you now is how do I stand by the English law?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00597,VOF_T00597_S01,Unknown,,The English law is in the main a just law.,"You will get no worse than your deserts from that, mr. Douglas.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00597,VOF_T00597_S02,Unknown,The English law is in the main a just law.,"You will get no worse than your deserts from that, mr. Douglas.","But I would ask you how did this man know that you lived here, or how to get into your house, or where to hide to get you?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00597,VOF_T00597_S03,Unknown,"You will get no worse than your deserts from that, mr. Douglas.","But I would ask you how did this man know that you lived here, or how to get into your house, or where to hide to get you?",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00598,VOF_T00598_S01,Unknown,,I know nothing of this.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00599,VOF_T00599_S01,he,,"The story is not over yet, I fear, You may find worse dangers than the English law, or even than your enemies from America.","I see trouble before you, mr. Douglas.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00599,VOF_T00599_S02,he,"The story is not over yet, I fear, You may find worse dangers than the English law, or even than your enemies from America.","I see trouble before you, mr. Douglas.",You’ll take my advice and still be on your guard.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00599,VOF_T00599_S03,he,"I see trouble before you, mr. Douglas.",You’ll take my advice and still be on your guard.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00600,VOF_T00600_S01,he,,"Hullo, mate!",You seem heeled and ready.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00600,VOF_T00600_S02,he,"Hullo, mate!",You seem heeled and ready.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00601,VOF_T00601_S01,he,,"Yes, we need them sometimes in the place I come from.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00602,VOF_T00602_S01,Unknown,,And where may that be?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00603,VOF_T00603_S01,Unknown,,I’m last from Chicago.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00604,VOF_T00604_S01,Unknown,,A stranger in these parts?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00605,VOF_T00605_S01,Unknown,,Yes.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
